,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
Public Works/General Services,,
,Business Center Index,
Organizational Chart,2,
Business Center Summary,3,
Streets And Highways,4,
Storm Water Management,6,
Mosquito Control,9,
Engineering,10,
Traffic Engineering,12,
Parking Authority,14,
Property Management,15,
Utilities,16,
Rental Of Land,17,
Waste Management,18,
City Garage,20,
Cemetery Perpetual Care Fund,22,
Department of Public Utilities,23,
Harbor Center Pavilion,25,
Fiscal Year 2012,1,Public Works/General Services
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
Public Works/General Services,Public Works/General Services,
Business Center Organizational Chart,Business Center Organizational Chart,
Total Permanent Positions,,
Positions =,360,
,Streets And Highways,
,Positions =,15
,Storm Water Management Fund,
,Positions =,23
,Mosquito Control,
,Positions =,4
,Engineering,
,Positions =,16
,Traffic Engineering,
,Positions =,10
,Parking Authority Fund,
,Positions =,6
,Property Management,
,Positions =,41
,Waste Management Fund,
,Positions =,68
,City Garage Fund,
,Positions =,36
,Public Utilities Fund,
,Positions =,139
,Harbor Center Pavilion,
,Positions =,2
Fiscal Year 2012,2,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
"such as the Seawall Arts Festival, Umoja Festival, and other citywide functions. The Downtown Commercial District is swept","such as the Seawall Arts Festival, Umoja Festival, and other citywide functions. The Downtown Commercial District is swept","such as the Seawall Arts Festival, Umoja Festival, and other citywide functions. The Downtown Commercial District is swept","such as the Seawall Arts Festival, Umoja Festival, and other citywide functions. The Downtown Commercial District is swept","such as the Seawall Arts Festival, Umoja Festival, and other citywide functions. The Downtown Commercial District is swept",
"and cleaned seven days per week in the spring, summer, and fall months and five days per week in the winter and more","and cleaned seven days per week in the spring, summer, and fall months and five days per week in the winter and more","and cleaned seven days per week in the spring, summer, and fall months and five days per week in the winter and more","and cleaned seven days per week in the spring, summer, and fall months and five days per week in the winter and more","and cleaned seven days per week in the spring, summer, and fall months and five days per week in the winter and more",
"frequently as needed. For large project and special events, civic organizations are also provided roll-off containers.","frequently as needed. For large project and special events, civic organizations are also provided roll-off containers.","frequently as needed. For large project and special events, civic organizations are also provided roll-off containers.","frequently as needed. For large project and special events, civic organizations are also provided roll-off containers.",,
Administrative Support: Waste Management Division coordinates numerous citizen and other waste collection customer,Administrative Support: Waste Management Division coordinates numerous citizen and other waste collection customer,Administrative Support: Waste Management Division coordinates numerous citizen and other waste collection customer,Administrative Support: Waste Management Division coordinates numerous citizen and other waste collection customer,Administrative Support: Waste Management Division coordinates numerous citizen and other waste collection customer,
"inquiries, requests, and complaints.",,,,,
,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
Salaries,"2,007,778","2,475,349",-,"2,205,503","2,205,503"
Benefits,"1,392,339","1,243,577",-,"1,289,100","1,289,100"
Other Operating Expenses,"8,212,748","10,022,491",-,"7,427,662","7,427,662"
Internal Service Charges,"1,548,296","1,452,862",-,"1,557,564","1,580,594"
Net Budget,"13,161,161","15,194,279",-,"12,479,829","12,502,859"
Debt Service,"77,435","930,841",-,"733,456","902,350"
Capital Outlay,"899,492",-,-,-,-
Total Budget,"14,138,088","16,125,120",-,"13,213,285","13,405,209"
Total Permanent Positions,68,68,68,68,68
Fiscal Year 2012,18,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Waste Management Fund,Waste Management Fund,Waste Management Fund,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
740 Waste Management Fund,,"14,138,088","16,125,120",-,"13,213,285","13,405,209"
,Total Funding,"14,138,088","16,125,120",-,"13,213,285","13,405,209"
Strategic Goals,,,,,,
Short Term Goals:,,,,,,
• Through coaching and educating the citizens we plan to bring this division up to the standards of operating according to City,• Through coaching and educating the citizens we plan to bring this division up to the standards of operating according to City,• Through coaching and educating the citizens we plan to bring this division up to the standards of operating according to City,• Through coaching and educating the citizens we plan to bring this division up to the standards of operating according to City,• Through coaching and educating the citizens we plan to bring this division up to the standards of operating according to City,• Through coaching and educating the citizens we plan to bring this division up to the standards of operating according to City,
"Code, Chapter 16",,,,,,
Long Term Goals:,,,,,,
"• Continue to provide quality, as well as economical, waste collection, disposal, and street sweeping services to Portsmouth","• Continue to provide quality, as well as economical, waste collection, disposal, and street sweeping services to Portsmouth","• Continue to provide quality, as well as economical, waste collection, disposal, and street sweeping services to Portsmouth","• Continue to provide quality, as well as economical, waste collection, disposal, and street sweeping services to Portsmouth","• Continue to provide quality, as well as economical, waste collection, disposal, and street sweeping services to Portsmouth","• Continue to provide quality, as well as economical, waste collection, disposal, and street sweeping services to Portsmouth",
citizens and other customers,,,,,,
"• All services and operations will be accomplished in accordance with federal, state, and local regulations.","• All services and operations will be accomplished in accordance with federal, state, and local regulations.","• All services and operations will be accomplished in accordance with federal, state, and local regulations.","• All services and operations will be accomplished in accordance with federal, state, and local regulations.",,,
"• In order to provide the most convenient and economical recycling opportunities for the City, the division will continue","• In order to provide the most convenient and economical recycling opportunities for the City, the division will continue","• In order to provide the most convenient and economical recycling opportunities for the City, the division will continue","• In order to provide the most convenient and economical recycling opportunities for the City, the division will continue","• In order to provide the most convenient and economical recycling opportunities for the City, the division will continue","• In order to provide the most convenient and economical recycling opportunities for the City, the division will continue",
tocoordinate,efforts with Tidewater Fiber,,,,,
• Effectively manage the budget to ensure revenues equal or exceed expenditures,• Effectively manage the budget to ensure revenues equal or exceed expenditures,• Effectively manage the budget to ensure revenues equal or exceed expenditures,• Effectively manage the budget to ensure revenues equal or exceed expenditures,,,
• Effectively manage the Craney Island Landfill to minimize debris taken to SPSA / Wheelabrator facilities.,• Effectively manage the Craney Island Landfill to minimize debris taken to SPSA / Wheelabrator facilities.,• Effectively manage the Craney Island Landfill to minimize debris taken to SPSA / Wheelabrator facilities.,• Effectively manage the Craney Island Landfill to minimize debris taken to SPSA / Wheelabrator facilities.,,,
"• Set aside at least $100,000 per year to prepare for the closure of the Craney Island Landfill","• Set aside at least $100,000 per year to prepare for the closure of the Craney Island Landfill","• Set aside at least $100,000 per year to prepare for the closure of the Craney Island Landfill","• Set aside at least $100,000 per year to prepare for the closure of the Craney Island Landfill",,,
Outcomes and Accomplishments,,,,,,
• Supported City projects and neighborhood clean-ups with roll off boxes.,• Supported City projects and neighborhood clean-ups with roll off boxes.,• Supported City projects and neighborhood clean-ups with roll off boxes.,,,,
• Continual supervision (Joyce Engineering) of the operation and sampling of groundwater monitoring wells and reporting to,• Continual supervision (Joyce Engineering) of the operation and sampling of groundwater monitoring wells and reporting to,• Continual supervision (Joyce Engineering) of the operation and sampling of groundwater monitoring wells and reporting to,• Continual supervision (Joyce Engineering) of the operation and sampling of groundwater monitoring wells and reporting to,• Continual supervision (Joyce Engineering) of the operation and sampling of groundwater monitoring wells and reporting to,• Continual supervision (Joyce Engineering) of the operation and sampling of groundwater monitoring wells and reporting to,
the Department of Environmental Quality (DEQ).,the Department of Environmental Quality (DEQ).,,,,,
• The landfill is consistently cited with no violations per regular inspections from DEQ,• The landfill is consistently cited with no violations per regular inspections from DEQ,• The landfill is consistently cited with no violations per regular inspections from DEQ,• The landfill is consistently cited with no violations per regular inspections from DEQ,,,
• Have reached an approximate 90% level of proper placement and containment of yard waste.,• Have reached an approximate 90% level of proper placement and containment of yard waste.,• Have reached an approximate 90% level of proper placement and containment of yard waste.,• Have reached an approximate 90% level of proper placement and containment of yard waste.,,,
Fiscal Year 2012,,19,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,City Garage Fund,City Garage Fund,,,,
Business Unit Mission Statement,,,,,,
The Fleet Management Division is dedicated to providing efficient and quality services to our customers. We strive to provide,The Fleet Management Division is dedicated to providing efficient and quality services to our customers. We strive to provide,The Fleet Management Division is dedicated to providing efficient and quality services to our customers. We strive to provide,The Fleet Management Division is dedicated to providing efficient and quality services to our customers. We strive to provide,The Fleet Management Division is dedicated to providing efficient and quality services to our customers. We strive to provide,,
the best vehicles and equipment for specific needs and requirements.,the best vehicles and equipment for specific needs and requirements.,,,,,
Description of Services Provided,,,,,,
"• Administration - Prepare the budget, process accounts payable and internal billings, coordinate the purchase of","• Administration - Prepare the budget, process accounts payable and internal billings, coordinate the purchase of","• Administration - Prepare the budget, process accounts payable and internal billings, coordinate the purchase of","• Administration - Prepare the budget, process accounts payable and internal billings, coordinate the purchase of","• Administration - Prepare the budget, process accounts payable and internal billings, coordinate the purchase of",,
"vehicles, develop and schedule training for all garage personnel and maintain accountability for all expenditures.","vehicles, develop and schedule training for all garage personnel and maintain accountability for all expenditures.","vehicles, develop and schedule training for all garage personnel and maintain accountability for all expenditures.","vehicles, develop and schedule training for all garage personnel and maintain accountability for all expenditures.","vehicles, develop and schedule training for all garage personnel and maintain accountability for all expenditures.",,
"• Vehicle Impound - Coordinate the daily operation of the vehicle impound, maintain a database of all impounded vehicles,","• Vehicle Impound - Coordinate the daily operation of the vehicle impound, maintain a database of all impounded vehicles,","• Vehicle Impound - Coordinate the daily operation of the vehicle impound, maintain a database of all impounded vehicles,","• Vehicle Impound - Coordinate the daily operation of the vehicle impound, maintain a database of all impounded vehicles,","• Vehicle Impound - Coordinate the daily operation of the vehicle impound, maintain a database of all impounded vehicles,",,
"provide administrative duties related to impounded vehicles, schedule auctions, collect fees and personal property","provide administrative duties related to impounded vehicles, schedule auctions, collect fees and personal property","provide administrative duties related to impounded vehicles, schedule auctions, collect fees and personal property","provide administrative duties related to impounded vehicles, schedule auctions, collect fees and personal property","provide administrative duties related to impounded vehicles, schedule auctions, collect fees and personal property",,
taxes owed on impounded vehicles and maintain inventory of impounded vehicles.,taxes owed on impounded vehicles and maintain inventory of impounded vehicles.,taxes owed on impounded vehicles and maintain inventory of impounded vehicles.,,,,
"• The Human Services Garage - Maintain and repair light duty vehicles, sedans, police and sheriff vehicles owned and","• The Human Services Garage - Maintain and repair light duty vehicles, sedans, police and sheriff vehicles owned and","• The Human Services Garage - Maintain and repair light duty vehicles, sedans, police and sheriff vehicles owned and","• The Human Services Garage - Maintain and repair light duty vehicles, sedans, police and sheriff vehicles owned and","• The Human Services Garage - Maintain and repair light duty vehicles, sedans, police and sheriff vehicles owned and",,
operated by the City of Portsmouth.,,,,,,
• The Vehicle Services Center - Maintain and repair all medium and heavy duty vehicles and heavy construction equipment,• The Vehicle Services Center - Maintain and repair all medium and heavy duty vehicles and heavy construction equipment,• The Vehicle Services Center - Maintain and repair all medium and heavy duty vehicles and heavy construction equipment,• The Vehicle Services Center - Maintain and repair all medium and heavy duty vehicles and heavy construction equipment,• The Vehicle Services Center - Maintain and repair all medium and heavy duty vehicles and heavy construction equipment,,
owned and operated by the City of Portsmouth.,,,,,,
• The Body Shop - Repair accident damages on all City owned equipment.,• The Body Shop - Repair accident damages on all City owned equipment.,,,,,
"In addition, the division maintains and repairs vehicles and equipment for the Portsmouth Redevelopment and Housing","In addition, the division maintains and repairs vehicles and equipment for the Portsmouth Redevelopment and Housing","In addition, the division maintains and repairs vehicles and equipment for the Portsmouth Redevelopment and Housing","In addition, the division maintains and repairs vehicles and equipment for the Portsmouth Redevelopment and Housing","In addition, the division maintains and repairs vehicles and equipment for the Portsmouth Redevelopment and Housing",,
Authority and the Hampton Roads Regional Jail.,,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,N/A,"27,128",-,-,-,-
,Salaries,"1,356,051","1,519,413",-,"1,367,063","1,367,063"
,Allowances,"15,121","17,264",-,"33,464","33,464"
,Benefits,"698,769","624,660",-,"600,150","600,150"
,Other Operating Expenses,"4,079,078","4,216,239",-,"4,424,523","4,424,523"
,Net Budget,"6,176,147","6,377,576",-,"6,425,200","6,425,200"
,Debt Service,"130,560","1,629,560",-,"1,910,703","2,029,299"
,Capital Outlay,"1,743,166",-,-,-,-
,Total Budget,"8,049,873","8,007,136",-,"8,335,903","8,454,499"
Total Permanent Positions,Total Permanent Positions,36,36,36,36,36
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,800 City Garage Fund,"8,049,873","8,007,136",-,"8,335,903","8,454,499"
,Total Funding,"8,049,873","8,007,136",-,"8,335,903","8,454,499"
,Strategic Goals,,,,,
• Continue the vehicle Replacement Plan in order to minimize repair cost and increase reliability,• Continue the vehicle Replacement Plan in order to minimize repair cost and increase reliability,• Continue the vehicle Replacement Plan in order to minimize repair cost and increase reliability,• Continue the vehicle Replacement Plan in order to minimize repair cost and increase reliability,,,
• Utilize technology to decrease parts inventory while increasing parts available to mechanics,• Utilize technology to decrease parts inventory while increasing parts available to mechanics,• Utilize technology to decrease parts inventory while increasing parts available to mechanics,,,,
"• Study alternative fuels and begin work on along range plan to develop a ""Green Fleet""","• Study alternative fuels and begin work on along range plan to develop a ""Green Fleet""","• Study alternative fuels and begin work on along range plan to develop a ""Green Fleet""",,,,
• Improve working conditions on the garage floor to improve productivity,• Improve working conditions on the garage floor to improve productivity,,,,,
• Develop and implement a comprehensive training plan for employees,• Develop and implement a comprehensive training plan for employees,,,,,
Outcomes and Accomplishments,,,,,,
,• Continually upgrade Fleet,,,,,
• Closed Body Shop to improve efficiency,,,,,,
• Created a new Fire Equipment Repair Shop in the space vacated by the Body Shop.,• Created a new Fire Equipment Repair Shop in the space vacated by the Body Shop.,• Created a new Fire Equipment Repair Shop in the space vacated by the Body Shop.,,,,
,Fiscal Year 2012,20,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,Public Works/General Services,Public Works/General Services
,City Garage Fund,
Major Budget Variances,,
The FY12 budget reflects a 4% increase due to projected increases in Fuel-Gasoline and debt service payments on the new,The FY12 budget reflects a 4% increase due to projected increases in Fuel-Gasoline and debt service payments on the new,The FY12 budget reflects a 4% increase due to projected increases in Fuel-Gasoline and debt service payments on the new
master lease for the City fleet.,,
Fiscal Year 2012,21,Public Works/General Services
,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Cemetery Perpetual Care Fund,Cemetery Perpetual Care Fund,Cemetery Perpetual Care Fund,,,
Business Unit Mission Statement,,,,,,
The Cemetery Perpetual Care Fund is a permanent fund for the care of City owned cemeteries. Funding is provided for,The Cemetery Perpetual Care Fund is a permanent fund for the care of City owned cemeteries. Funding is provided for,The Cemetery Perpetual Care Fund is a permanent fund for the care of City owned cemeteries. Funding is provided for,The Cemetery Perpetual Care Fund is a permanent fund for the care of City owned cemeteries. Funding is provided for,The Cemetery Perpetual Care Fund is a permanent fund for the care of City owned cemeteries. Funding is provided for,The Cemetery Perpetual Care Fund is a permanent fund for the care of City owned cemeteries. Funding is provided for,
cemetery capital improvements. Funding is generated from interest earnings and from burial fees collected during the fiscal,cemetery capital improvements. Funding is generated from interest earnings and from burial fees collected during the fiscal,cemetery capital improvements. Funding is generated from interest earnings and from burial fees collected during the fiscal,cemetery capital improvements. Funding is generated from interest earnings and from burial fees collected during the fiscal,cemetery capital improvements. Funding is generated from interest earnings and from burial fees collected during the fiscal,cemetery capital improvements. Funding is generated from interest earnings and from burial fees collected during the fiscal,
,year.,,,,,
Description of Services Provided,,,,,,
The Cemetery Perpetual Care Fund is a permanent fund for the care of cemetery lots. It is used to account for cemetery lot,The Cemetery Perpetual Care Fund is a permanent fund for the care of cemetery lots. It is used to account for cemetery lot,The Cemetery Perpetual Care Fund is a permanent fund for the care of cemetery lots. It is used to account for cemetery lot,The Cemetery Perpetual Care Fund is a permanent fund for the care of cemetery lots. It is used to account for cemetery lot,The Cemetery Perpetual Care Fund is a permanent fund for the care of cemetery lots. It is used to account for cemetery lot,The Cemetery Perpetual Care Fund is a permanent fund for the care of cemetery lots. It is used to account for cemetery lot,
"sales, perpetual care payments and cemetery improvements. Per the City Code, a $1 million reserve is required within the","sales, perpetual care payments and cemetery improvements. Per the City Code, a $1 million reserve is required within the","sales, perpetual care payments and cemetery improvements. Per the City Code, a $1 million reserve is required within the","sales, perpetual care payments and cemetery improvements. Per the City Code, a $1 million reserve is required within the","sales, perpetual care payments and cemetery improvements. Per the City Code, a $1 million reserve is required within the","sales, perpetual care payments and cemetery improvements. Per the City Code, a $1 million reserve is required within the",
"fund to support long-term care. Available funds are used for services including, but not limited to, drainage, lighting, fencing,","fund to support long-term care. Available funds are used for services including, but not limited to, drainage, lighting, fencing,","fund to support long-term care. Available funds are used for services including, but not limited to, drainage, lighting, fencing,","fund to support long-term care. Available funds are used for services including, but not limited to, drainage, lighting, fencing,","fund to support long-term care. Available funds are used for services including, but not limited to, drainage, lighting, fencing,","fund to support long-term care. Available funds are used for services including, but not limited to, drainage, lighting, fencing,",
"signage, landscaping, roads and monument repair.",,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
Expenditure Categories,,Actual,Adopted,Amended,Adopted,Planned
Other Operating Expenses,,-,"100,000",-,"100,000","100,000"
,Net Budget,-,"100,000",-,"100,000","100,000"
,Total Budget,-,"100,000",-,"100,000","100,000"
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,500 Cemetery Fund,-,"100,000",-,"100,000","100,000"
,Total Funding,-,"100,000",-,"100,000","100,000"
,Strategic Goals,,,,,
"Implementation of the Cemetery Perpetual Care Master Plan for City owned Cemeteries to include Cedar Grove, Oak Grove","Implementation of the Cemetery Perpetual Care Master Plan for City owned Cemeteries to include Cedar Grove, Oak Grove","Implementation of the Cemetery Perpetual Care Master Plan for City owned Cemeteries to include Cedar Grove, Oak Grove","Implementation of the Cemetery Perpetual Care Master Plan for City owned Cemeteries to include Cedar Grove, Oak Grove","Implementation of the Cemetery Perpetual Care Master Plan for City owned Cemeteries to include Cedar Grove, Oak Grove","Implementation of the Cemetery Perpetual Care Master Plan for City owned Cemeteries to include Cedar Grove, Oak Grove",
,and Olive Branch.,,,,,
,Fiscal Year 2012,22,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,City of Portsmouth,,,,
,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,Public Works/General Services,Public Works/General Services,Public Works/General Services,,,
,Public Utilities Fund,Public Utilities Fund,,,,
Business Unit Mission Statement,,,,,,
The Department of Public Utilities functions as the responsible steward of Portsmouth’s water and wastewater assets. The,The Department of Public Utilities functions as the responsible steward of Portsmouth’s water and wastewater assets. The,The Department of Public Utilities functions as the responsible steward of Portsmouth’s water and wastewater assets. The,The Department of Public Utilities functions as the responsible steward of Portsmouth’s water and wastewater assets. The,The Department of Public Utilities functions as the responsible steward of Portsmouth’s water and wastewater assets. The,,
"Department plans, manages and operates a customer focused, efficient, safe and reliable water supply and wastewater","Department plans, manages and operates a customer focused, efficient, safe and reliable water supply and wastewater","Department plans, manages and operates a customer focused, efficient, safe and reliable water supply and wastewater","Department plans, manages and operates a customer focused, efficient, safe and reliable water supply and wastewater","Department plans, manages and operates a customer focused, efficient, safe and reliable water supply and wastewater",,
,collection system.,,,,,
Description of Services Provided,,,,,,
The Department of Public Utilities is responsible for treating drinking water and maintaining the lines that deliver this water to,The Department of Public Utilities is responsible for treating drinking water and maintaining the lines that deliver this water to,The Department of Public Utilities is responsible for treating drinking water and maintaining the lines that deliver this water to,The Department of Public Utilities is responsible for treating drinking water and maintaining the lines that deliver this water to,The Department of Public Utilities is responsible for treating drinking water and maintaining the lines that deliver this water to,,
Portsmouth and certain areas of Suffolk and Chesapeake. Public Utilities also maintains the sanitary sewer lines and sewage,Portsmouth and certain areas of Suffolk and Chesapeake. Public Utilities also maintains the sanitary sewer lines and sewage,Portsmouth and certain areas of Suffolk and Chesapeake. Public Utilities also maintains the sanitary sewer lines and sewage,Portsmouth and certain areas of Suffolk and Chesapeake. Public Utilities also maintains the sanitary sewer lines and sewage,Portsmouth and certain areas of Suffolk and Chesapeake. Public Utilities also maintains the sanitary sewer lines and sewage,,
pumping stations which carry wastewater away from Portsmouth homes and businesses.,pumping stations which carry wastewater away from Portsmouth homes and businesses.,pumping stations which carry wastewater away from Portsmouth homes and businesses.,,,,
,Programs/Services:,,,,,
,• Water Treatment,,,,,
,• Water Distribution,,,,,
,• Wastewater Conveyance,,,,,
• Maintenance of Water/Wastewater System,,,,,,
,• Billings and Collections,,,,,
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Expenditure Categories,Actual,Adopted,Amended,Adopted,Planned
,Salaries,"3,901,645","4,946,766",-,"4,663,521","4,663,521"
,Allowances,"155,820","122,758",-,"169,258","169,258"
,Benefits,"2,413,700","2,014,420",-,"2,096,126","2,096,126"
,Other Operating Expenses,"8,310,536","12,619,914",-,"10,764,940","12,430,562"
,Internal Service Charges,"1,002,504","897,391",-,"939,910","951,446"
,Net Budget,"15,784,205","20,601,249",-,"18,633,755","20,310,913"
,Debt Service,"2,065,901","8,950,020",-,"9,738,704","9,733,740"
,Capital Outlay,"4,742,519","538,821",-,"122,000","68,000"
,Transfers,"10,206,535","11,161,720",-,"12,875,000","12,875,000"
,Total Budget,"32,799,160","41,251,810",-,"41,369,459","42,987,653"
Total Permanent Positions,Total Permanent Positions,138,138,138,139,139
,,FY 2010,FY 2011,FY 2011,FY 2012,FY 2013
,Funding Sources,Actual,Adopted,Amended,Adopted,Planned
,700 Public Utility Fund,"32,799,160","41,251,810",-,"41,369,459","42,987,653"
,Total Funding,"32,799,160","41,251,810",-,"41,369,459","42,987,653"
,Strategic Goals,,,,,
•Maintain compliance with State and Federal Drinking Water Standards,•Maintain compliance with State and Federal Drinking Water Standards,,,,,
•Maintain fiscally prudent water and wastewater charges to insure a self-sustaining operation and meet all financial,•Maintain fiscally prudent water and wastewater charges to insure a self-sustaining operation and meet all financial,•Maintain fiscally prudent water and wastewater charges to insure a self-sustaining operation and meet all financial,•Maintain fiscally prudent water and wastewater charges to insure a self-sustaining operation and meet all financial,•Maintain fiscally prudent water and wastewater charges to insure a self-sustaining operation and meet all financial,,
,obligations.,,,,,
•Maintain unaccounted for water below the American Water Works Association's acceptable range of 10-15% of finished water,•Maintain unaccounted for water below the American Water Works Association's acceptable range of 10-15% of finished water,•Maintain unaccounted for water below the American Water Works Association's acceptable range of 10-15% of finished water,•Maintain unaccounted for water below the American Water Works Association's acceptable range of 10-15% of finished water,•Maintain unaccounted for water below the American Water Works Association's acceptable range of 10-15% of finished water,•Maintain unaccounted for water below the American Water Works Association's acceptable range of 10-15% of finished water,
,production.,,,,,
•Pursue replacement of all water system meters with advance metering technology to improve efficiency and lower operating,•Pursue replacement of all water system meters with advance metering technology to improve efficiency and lower operating,•Pursue replacement of all water system meters with advance metering technology to improve efficiency and lower operating,•Pursue replacement of all water system meters with advance metering technology to improve efficiency and lower operating,•Pursue replacement of all water system meters with advance metering technology to improve efficiency and lower operating,,
,expenses.,,,,,
•Comply effectively and timely with the terms and conditions of the EPA's Regional Sanitary Sewer Overflow Consent Order.,•Comply effectively and timely with the terms and conditions of the EPA's Regional Sanitary Sewer Overflow Consent Order.,•Comply effectively and timely with the terms and conditions of the EPA's Regional Sanitary Sewer Overflow Consent Order.,•Comply effectively and timely with the terms and conditions of the EPA's Regional Sanitary Sewer Overflow Consent Order.,•Comply effectively and timely with the terms and conditions of the EPA's Regional Sanitary Sewer Overflow Consent Order.,,
"•Increase the pace of rehabilitating or replacing aging utility infrastructure in order to lower asset age, reduce maintenance and","•Increase the pace of rehabilitating or replacing aging utility infrastructure in order to lower asset age, reduce maintenance and","•Increase the pace of rehabilitating or replacing aging utility infrastructure in order to lower asset age, reduce maintenance and","•Increase the pace of rehabilitating or replacing aging utility infrastructure in order to lower asset age, reduce maintenance and","•Increase the pace of rehabilitating or replacing aging utility infrastructure in order to lower asset age, reduce maintenance and","•Increase the pace of rehabilitating or replacing aging utility infrastructure in order to lower asset age, reduce maintenance and",
"repair expense, and improve customer services.",,,,,,
•Render billings in an accurate and timely manner.,,,,,,
,Fiscal Year 2012,23,,,Public Works/General Services,Public Works/General Services
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,Public Works/General Services,
,Public Utilities Fund,
Outcomes and Accomplishments,,
"• Produced over 18 million gallons of water per day, while meeting all Federal and State quality standards.","• Produced over 18 million gallons of water per day, while meeting all Federal and State quality standards.","• Produced over 18 million gallons of water per day, while meeting all Federal and State quality standards."
• Conducted water quality analyses to support water production and delivery.,• Conducted water quality analyses to support water production and delivery.,
• Maintained aggressive response to repair water and sewer facilities to ensure continuity of service to our customers.,• Maintained aggressive response to repair water and sewer facilities to ensure continuity of service to our customers.,• Maintained aggressive response to repair water and sewer facilities to ensure continuity of service to our customers.
"• Continued systematic rehabilitation of the City's sewer pump stations to maintain 100% reliability. Rehabilitation of PS24,","• Continued systematic rehabilitation of the City's sewer pump stations to maintain 100% reliability. Rehabilitation of PS24,","• Continued systematic rehabilitation of the City's sewer pump stations to maintain 100% reliability. Rehabilitation of PS24,"
"PS41, and PS51 was completerd in 2010 as well as a major equipment replacement in PS6.","PS41, and PS51 was completerd in 2010 as well as a major equipment replacement in PS6.",
• Continued evaluation of system assets and met all submittal deadlines as required for the Sewer System Evaluation Survey,• Continued evaluation of system assets and met all submittal deadlines as required for the Sewer System Evaluation Survey,• Continued evaluation of system assets and met all submittal deadlines as required for the Sewer System Evaluation Survey
that is part of the Regional Sanitary Sewer Consent Order.,that is part of the Regional Sanitary Sewer Consent Order.,
• Completed remaining seven phases of the Prentis Park Neighborhood Water and Sewer Project to replace and rehabilitate,• Completed remaining seven phases of the Prentis Park Neighborhood Water and Sewer Project to replace and rehabilitate,• Completed remaining seven phases of the Prentis Park Neighborhood Water and Sewer Project to replace and rehabilitate
the 90+ year old water and sewer mains and services in Prentis Park. Obtained $4.8 million in Federal ARRA Stimulus funds,the 90+ year old water and sewer mains and services in Prentis Park. Obtained $4.8 million in Federal ARRA Stimulus funds,the 90+ year old water and sewer mains and services in Prentis Park. Obtained $4.8 million in Federal ARRA Stimulus funds
to support this project.,,
• Initiated construction of the Lake Kilby Raw Water Pump Station which will provide additional efficiency and security for the,• Initiated construction of the Lake Kilby Raw Water Pump Station which will provide additional efficiency and security for the,• Initiated construction of the Lake Kilby Raw Water Pump Station which will provide additional efficiency and security for the
plant. Completion is scheduled for December 2011.,plant. Completion is scheduled for December 2011.,
• Initiated design and construction of Phase 1 rehabilitation and replacement of downtown water and sewer infrastructure as,• Initiated design and construction of Phase 1 rehabilitation and replacement of downtown water and sewer infrastructure as,• Initiated design and construction of Phase 1 rehabilitation and replacement of downtown water and sewer infrastructure as
set forth in the Downtown Master Utility Plan.,set forth in the Downtown Master Utility Plan.,
• Completed Preliminary Engineering Report (PER) for necessary filter replacement at the Lake Kilby Water Treatment Facility.,• Completed Preliminary Engineering Report (PER) for necessary filter replacement at the Lake Kilby Water Treatment Facility.,• Completed Preliminary Engineering Report (PER) for necessary filter replacement at the Lake Kilby Water Treatment Facility.
• Completed study of potential emergency raw water pump station at Lake Cohoon.,• Completed study of potential emergency raw water pump station at Lake Cohoon.,
